"DSA1203 - Practical car test pass rates by age (17-25 year olds), year and DTC",,,,,,,,,,
,,,,,,,,,,
Time Period Captured,,2007/08,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,Numbers / Per cent
,,Male tests,,,Female tests ,,,Total tests,,
,,Conducted,Passes,Pass rate (%),Conducted,Passes,Pass rate (%),Conducted,Passes,Pass rate (%)
,,,,,,,,,,
Aberdeen North (Bridge of Don),,,,,,,,,,
,18,436,211,48.39449541,453,197,43.48785872,889,408,45.89426322
,19,168,71,42.26190476,193,92,47.66839378,361,163,45.15235457
,20,132,62,46.96969697,115,53,46.08695652,247,115,46.55870445
,21,98,56,57.14285714,96,40,41.66666667,194,96,49.48453608
,22,97,44,45.36082474,107,39,36.44859813,204,83,40.68627451
,23,71,35,49.29577465,69,27,39.13043478,140,62,44.28571429
,24,63,34,53.96825397,72,26,36.11111111,135,60,44.44444444
,25,47,16,34.04255319,73,35,47.94520548,120,51,42.5
Haddington,,,,,,,,,,
,17,236,146,61.86440678,189,100,52.91005291,425,246,57.88235294
,18,116,62,53.44827586,132,65,49.24242424,248,127,51.20967742
,19,59,27,45.76271186,55,26,47.27272727,114,53,46.49122807
,20,36,17,47.22222222,20,15,75,56,32,57.14285714
,21,28,14,50,25,13,52,53,27,50.94339623
,22,15,7,46.66666667,17,7,41.17647059,32,14,43.75
,23,14,10,71.42857143,18,7,38.88888889,32,17,53.125
,25,16,6,37.5,8,5,62.5,24,11,45.83333333
Halifax,,,,,,,,,,
,17,564,318,56.38297872,323,163,50.46439628,887,481,54.22773393
,18,393,220,55.97964377,426,196,46.00938967,819,416,50.79365079
,19,199,94,47.2361809,246,108,43.90243902,445,202,45.39325843
,20,146,85,58.21917808,209,73,34.92822967,355,158,44.50704225
,21,96,51,53.125,181,70,38.67403315,277,121,43.68231047
,22,104,47,45.19230769,130,52,40,234,99,42.30769231
,23,103,53,51.45631068,152,58,38.15789474,255,111,43.52941176
,24,78,42,53.84615385,84,41,48.80952381,162,83,51.2345679
,25,81,48,59.25925926,111,45,40.54054054,192,93,48.4375
Hamilton,,,,,,,,,,
,17,752,354,47.07446809,581,213,36.66092943,1333,567,42.53563391
,18,591,226,38.24027073,739,273,36.94181326,1330,499,37.51879699
,19,311,135,43.40836013,412,150,36.40776699,723,285,39.41908714
,20,185,72,38.91891892,300,106,35.33333333,485,178,36.70103093
,21,156,59,37.82051282,197,91,46.1928934,353,150,42.49291785
,22,111,45,40.54054054,157,58,36.94267516,268,103,38.43283582
,23,106,50,47.16981132,129,44,34.10852713,235,94,40
,24,110,36,32.72727273,120,49,40.83333333,230,85,36.95652174
,25,83,36,43.37349398,114,48,42.10526316,197,84,42.63959391
Hartlepool,,,,,,,,,,
,17,673,348,51.70876672,586,242,41.29692833,1259,590,46.86258936
,18,516,227,43.99224806,519,194,37.37957611,1035,421,40.6763285
,19,206,89,43.2038835,331,133,40.18126888,537,222,41.34078212
,20,153,80,52.2875817,215,87,40.46511628,368,167,45.38043478
,21,123,49,39.83739837,177,61,34.46327684,300,110,36.66666667
,22,146,65,44.52054795,160,70,43.75,306,135,44.11764706
,23,100,46,46,121,44,36.36363636,221,90,40.7239819
,24,83,45,54.21686747,106,48,45.28301887,189,93,49.20634921
,25,74,36,48.64864865,98,39,39.79591837,172,75,43.60465116
Hastings,,,,,,,,,,
,17,575,289,50.26086957,553,237,42.85714286,1128,526,46.63120567
,18,364,147,40.38461538,388,150,38.65979381,752,297,39.49468085
,19,180,79,43.88888889,160,64,40,340,143,42.05882353
,20,100,53,53,92,39,42.39130435,192,92,47.91666667
,21,86,37,43.02325581,86,27,31.39534884,172,64,37.20930233
,22,82,41,50,71,31,43.66197183,153,72,47.05882353
,23,77,41,53.24675325,61,23,37.70491803,138,64,46.37681159
,24,66,30,45.45454545,69,22,31.88405797,135,52,38.51851852
,25,58,23,39.65517241,59,21,35.59322034,117,44,37.60683761
Hawick,,,,,,,,,,
,17,49,34,69.3877551,38,25,65.78947368,87,59,67.81609195
,18,28,21,75,16,11,68.75,44,32,72.72727273
,19,18,11,61.11111111,25,13,52,43,24,55.81395349
,20,7,3,42.85714286,10,5,50,17,8,47.05882353
Hayes,,,,,,,,,,
,17,478,228,47.69874477,318,150,47.16981132,796,378,47.48743719
,18,401,168,41.89526185,356,149,41.85393258,757,317,41.87582563
,19,236,116,49.15254237,242,92,38.01652893,478,208,43.51464435
,20,163,80,49.0797546,187,67,35.82887701,350,147,42
,21,168,73,43.45238095,177,67,37.85310734,345,140,40.57971014
,22,171,73,42.69005848,143,47,32.86713287,314,120,38.21656051
,23,132,57,43.18181818,133,51,38.34586466,265,108,40.75471698
,24,155,63,40.64516129,149,56,37.58389262,304,119,39.14473684
,25,139,66,47.48201439,144,37,25.69444444,283,103,36.39575972
Heckmondwike,,,,,,,,,,
,17,593,248,41.82124789,304,118,38.81578947,897,366,40.80267559
,18,666,255,38.28828829,652,214,32.82208589,1318,469,35.58421851
,19,412,142,34.46601942,541,155,28.65064695,953,297,31.16474292
,20,286,109,38.11188811,358,103,28.77094972,644,212,32.91925466
,21,236,93,39.40677966,277,84,30.32490975,513,177,34.50292398
,22,231,82,35.4978355,278,74,26.61870504,509,156,30.64833006
,23,181,60,33.14917127,246,61,24.79674797,427,121,28.33723653
,24,140,62,44.28571429,158,52,32.91139241,298,114,38.25503356
,25,152,47,30.92105263,188,54,28.72340426,340,101,29.70588235
Hereford,,,,,,,,,,
,17,541,313,57.85582255,463,245,52.91576674,1004,558,55.57768924
,18,263,133,50.57034221,369,174,47.15447154,632,307,48.57594937
,19,98,58,59.18367347,147,59,40.13605442,245,117,47.75510204
,20,67,34,50.74626866,89,41,46.06741573,156,75,48.07692308
,21,52,28,53.84615385,73,38,52.05479452,125,66,52.8
,22,53,23,43.39622642,50,31,62,103,54,52.42718447
,23,42,22,52.38095238,39,22,56.41025641,81,44,54.32098765
,24,39,23,58.97435897,55,23,41.81818182,94,46,48.93617021
,25,28,14,50,51,21,41.17647059,79,35,44.30379747
Hexham,,,,,,,,,,
,17,443,237,53.49887133,338,164,48.52071006,781,401,51.34443022
,18,211,93,44.07582938,248,99,39.91935484,459,192,41.83006536
,19,93,51,54.83870968,132,56,42.42424242,225,107,47.55555556
,20,39,16,41.02564103,87,27,31.03448276,126,43,34.12698413
,21,26,12,46.15384615,59,19,32.20338983,85,31,36.47058824
,22,24,11,45.83333333,44,18,40.90909091,68,29,42.64705882
,23,25,14,56,31,13,41.93548387,56,27,48.21428571
,24,31,15,48.38709677,31,12,38.70967742,62,27,43.5483871
,25,23,12,52.17391304,32,10,31.25,55,22,40
Heysham,,,,,,,,,,
,17,506,283,55.92885375,346,201,58.09248555,852,484,56.80751174
,18,302,155,51.32450331,304,166,54.60526316,606,321,52.97029703
,19,145,71,48.96551724,210,95,45.23809524,355,166,46.76056338
,20,116,62,53.44827586,144,64,44.44444444,260,126,48.46153846
,21,79,34,43.03797468,121,61,50.41322314,200,95,47.5
,22,90,46,51.11111111,128,54,42.1875,218,100,45.87155963
,23,94,45,47.87234043,96,53,55.20833333,190,98,51.57894737
,24,68,35,51.47058824,80,44,55,148,79,53.37837838
,25,79,36,45.56962025,59,28,47.45762712,138,64,46.37681159
High Wycombe,,,,,,,,,,
,17,1090,642,58.89908257,936,550,58.76068376,2026,1192,58.83514314
,18,529,261,49.33837429,566,276,48.76325088,1095,537,49.04109589
,19,219,100,45.66210046,236,112,47.45762712,455,212,46.59340659
,20,133,65,48.87218045,142,66,46.47887324,275,131,47.63636364
,21,125,59,47.2,104,52,50,229,111,48.47161572
,22,86,52,60.46511628,120,49,40.83333333,206,101,49.02912621
,23,101,53,52.47524752,104,42,40.38461538,205,95,46.34146341
,24,79,45,56.96202532,90,34,37.77777778,169,79,46.74556213
,25,69,34,49.27536232,67,32,47.76119403,136,66,48.52941176
Hinckley,,,,,,,,,,
,17,587,346,58.94378194,541,304,56.1922366,1128,650,57.62411348
,18,306,162,52.94117647,375,173,46.13333333,681,335,49.19236417
,19,123,75,60.97560976,174,86,49.42528736,297,161,54.20875421
,20,72,38,52.77777778,133,55,41.35338346,205,93,45.36585366
,21,46,31,67.39130435,64,28,43.75,110,59,53.63636364
,22,43,25,58.13953488,64,32,50,107,57,53.27102804
,23,59,32,54.23728814,65,27,41.53846154,124,59,47.58064516
,24,37,22,59.45945946,40,22,55,77,44,57.14285714
,25,39,20,51.28205128,38,15,39.47368421,77,35,45.45454545
Hither Green,,,,,,,,,,
,17,505,229,45.34653465,282,114,40.42553191,787,343,43.58322745
,18,491,219,44.60285132,473,182,38.47780127,964,401,41.59751037
,19,437,184,42.10526316,318,128,40.25157233,755,312,41.32450331
,20,313,128,40.89456869,297,117,39.39393939,610,245,40.16393443
,21,264,121,45.83333333,264,90,34.09090909,528,211,39.96212121
,22,256,112,43.75,226,106,46.90265487,482,218,45.22821577
,23,246,115,46.74796748,253,100,39.5256917,499,215,43.08617234
,24,231,107,46.32034632,288,114,39.58333333,519,221,42.58188825
,25,228,103,45.1754386,285,99,34.73684211,513,202,39.37621832
Hornchurch,,,,,,,,,,
,17,1468,676,46.04904632,1048,449,42.84351145,2516,1125,44.71383148
,18,972,399,41.04938272,930,428,46.02150538,1902,827,43.48054679
,19,518,206,39.76833977,553,220,39.78300181,1071,426,39.77591036
,20,367,144,39.23705722,408,154,37.74509804,775,298,38.4516129
,21,265,107,40.37735849,307,106,34.5276873,572,213,37.23776224
,22,216,83,38.42592593,269,106,39.40520446,485,189,38.96907216
,23,181,80,44.19889503,217,95,43.77880184,398,175,43.96984925
,24,158,77,48.73417722,224,79,35.26785714,382,156,40.83769634
,25,123,57,46.34146341,159,64,40.25157233,282,121,42.90780142
Horsforth,,,,,,,,,,
,17,744,335,45.02688172,480,199,41.45833333,1224,534,43.62745098
,18,591,214,36.20981387,658,222,33.73860182,1249,436,34.90792634
,19,357,144,40.33613445,431,153,35.49883991,788,297,37.69035533
,20,281,108,38.4341637,385,120,31.16883117,666,228,34.23423423
,21,279,97,34.76702509,355,115,32.3943662,634,212,33.4384858
,22,233,96,41.20171674,364,107,29.3956044,597,203,34.00335008
,23,265,98,36.98113208,293,104,35.49488055,558,202,36.20071685
,24,184,78,42.39130435,256,97,37.890625,440,175,39.77272727
,25,187,71,37.96791444,222,55,24.77477477,409,126,30.80684597
Huddersfield,,,,,,,,,,
,17,721,357,49.51456311,441,213,48.29931973,1162,570,49.05335628
,18,619,272,43.94184168,628,244,38.85350318,1247,516,41.37931034
,19,274,118,43.06569343,404,144,35.64356436,678,262,38.64306785
,20,223,96,43.04932735,301,101,33.55481728,524,197,37.59541985
,21,156,64,41.02564103,250,77,30.8,406,141,34.72906404
,22,152,74,48.68421053,220,87,39.54545455,372,161,43.27956989
,23,163,63,38.65030675,172,62,36.04651163,335,125,37.31343284
,24,128,55,42.96875,179,60,33.51955307,307,115,37.45928339
,25,138,61,44.20289855,137,48,35.03649635,275,109,39.63636364
Hull,,,,,,,,,,
,17,1030,533,51.74757282,689,338,49.05660377,1719,871,50.6689936
,18,628,278,44.26751592,687,305,44.39592431,1315,583,44.33460076
,19,313,150,47.92332268,337,136,40.35608309,650,286,44
,20,242,115,47.52066116,261,128,49.04214559,503,243,48.31013917
,21,225,114,50.66666667,250,101,40.4,475,215,45.26315789
,22,178,87,48.87640449,221,99,44.79638009,399,186,46.61654135
,23,196,88,44.89795918,178,79,44.38202247,374,167,44.65240642
,24,135,69,51.11111111,136,56,41.17647059,271,125,46.12546125
,25,129,56,43.41085271,144,55,38.19444444,273,111,40.65934066
Huntly,,,,,,,,,,
,17,63,42,66.66666667,55,35,63.63636364,118,77,65.25423729
,18,15,8,53.33333333,43,20,46.51162791,58,28,48.27586207
,19,8,4,50,7,6,85.71428571,15,10,66.66666667
,24,6,4,66.66666667,6,2,33.33333333,12,6,50
Hyde,,,,,,,,,,
,17,567,309,54.4973545,379,191,50.39577836,946,500,52.85412262
,18,471,231,49.04458599,527,243,46.11005693,998,474,47.49498998
,19,246,121,49.18699187,301,141,46.84385382,547,262,47.8976234
,20,156,88,56.41025641,200,84,42,356,172,48.31460674
,21,135,59,43.7037037,164,69,42.07317073,299,128,42.80936455
,22,98,54,55.10204082,140,62,44.28571429,238,116,48.7394958
,23,106,53,50,96,47,48.95833333,202,100,49.5049505
,24,96,43,44.79166667,125,51,40.8,221,94,42.53393665
,25,86,49,56.97674419,100,36,36,186,85,45.69892473
Inveraray,,,,,,,,,,
,17,8,7,87.5,7,6,85.71428571,15,13,86.66666667
Inverness (Cradlehall Business Park),,,,,,,,,,
,17,315,179,56.82539683,197,110,55.83756345,512,289,56.4453125
,18,159,82,51.57232704,212,105,49.52830189,371,187,50.40431267
,19,93,57,61.29032258,103,48,46.60194175,196,105,53.57142857
,20,67,37,55.2238806,79,35,44.30379747,146,72,49.31506849
,21,57,36,63.15789474,57,30,52.63157895,114,66,57.89473684
,22,52,30,57.69230769,59,26,44.06779661,111,56,50.45045045
,23,45,23,51.11111111,55,28,50.90909091,100,51,51
,24,46,21,45.65217391,56,24,42.85714286,102,45,44.11764706
,25,37,19,51.35135135,42,20,47.61904762,79,39,49.36708861
Inverurie,,,,,,,,,,
,17,156,107,68.58974359,141,85,60.28368794,297,192,64.64646465
,18,85,52,61.17647059,76,46,60.52631579,161,98,60.86956522
,19,17,11,64.70588235,31,15,48.38709677,48,26,54.16666667
,20,19,12,63.15789474,12,8,66.66666667,31,20,64.51612903
,21,11,7,63.63636364,11,6,54.54545455,22,13,59.09090909
,23,6,2,33.33333333,6,4,66.66666667,12,6,50
Ipswich,,,,,,,,,,
,17,1322,732,55.37065053,1195,584,48.87029289,2517,1316,52.28446563
,18,643,311,48.36702955,724,344,47.51381215,1367,655,47.91514265
,19,274,149,54.37956204,354,146,41.24293785,628,295,46.97452229
,20,156,76,48.71794872,202,81,40.0990099,358,157,43.8547486
,21,140,69,49.28571429,181,80,44.19889503,321,149,46.41744548
,22,158,80,50.63291139,136,70,51.47058824,294,150,51.02040816
,23,97,51,52.57731959,110,47,42.72727273,207,98,47.34299517
,24,112,61,54.46428571,109,56,51.37614679,221,117,52.94117647
,25,100,54,54,117,50,42.73504274,217,104,47.92626728
Islay Island,,,,,,,,,,
,17,6,3,50,14,11,78.57142857,20,14,70
Isle of Skye (Broadford),,,,,,,,,,
,18,8,5,62.5,12,6,50,20,11,55
Isle of Skye (Portree),,,,,,,,,,
,17,33,17,51.51515152,11,7,63.63636364,44,24,54.54545455
,18,18,8,44.44444444,12,3,25,30,11,36.66666667
Isleworth,,,,,,,,,,
,17,624,321,51.44230769,462,243,52.5974026,1086,564,51.93370166
,18,637,299,46.93877551,577,268,46.44714038,1214,567,46.70510708
,19,389,173,44.47300771,406,184,45.32019704,795,357,44.90566038
,20,338,153,45.26627219,295,155,52.54237288,633,308,48.65718799
,21,257,126,49.02723735,247,115,46.55870445,504,241,47.81746032
,22,290,142,48.96551724,257,128,49.80544747,547,270,49.36014625
,23,235,116,49.36170213,217,96,44.23963134,452,212,46.90265487
,24,231,102,44.15584416,231,103,44.58874459,462,205,44.37229437
,25,275,131,47.63636364,251,100,39.84063745,526,231,43.91634981
Kelso,,,,,,,,,,
,17,69,44,63.76811594,42,24,57.14285714,111,68,61.26126126
,18,16,11,68.75,32,16,50,48,27,56.25
,19,9,4,44.44444444,12,4,33.33333333,21,8,38.0952381
Kendal,,,,,,,,,,
,17,524,300,57.2519084,494,255,51.6194332,1018,555,54.51866405
,18,191,107,56.02094241,230,116,50.43478261,421,223,52.96912114
,19,84,42,50,135,57,42.22222222,219,99,45.20547945
,20,68,35,51.47058824,68,33,48.52941176,136,68,50
,21,55,25,45.45454545,55,31,56.36363636,110,56,50.90909091
,22,48,27,56.25,46,28,60.86956522,94,55,58.5106383
,23,32,18,56.25,38,17,44.73684211,70,35,50
,24,31,16,51.61290323,22,11,50,53,27,50.94339623
,25,24,14,58.33333333,19,9,47.36842105,43,23,53.48837209
Kingussie,,,,,,,,,,
,17,16,10,62.5,8,5,62.5,24,15,62.5
,18,6,4,66.66666667,10,6,60,16,10,62.5
Kyle of Lochalsh,,,,,,,,,,
,17,14,8,57.14285714,6,5,83.33333333,20,13,65
,18,11,8,72.72727273,7,3,42.85714286,18,11,61.11111111
Lampeter,,,,,,,,,,
,17,192,142,73.95833333,140,91,65,332,233,70.18072289
,18,70,41,58.57142857,70,42,60,140,83,59.28571429
,19,29,20,68.96551724,19,11,57.89473684,48,31,64.58333333
,20,14,10,71.42857143,15,6,40,29,16,55.17241379
,21,10,6,60,15,7,46.66666667,25,13,52
,22,10,7,70,8,4,50,18,11,61.11111111
,23,6,5,83.33333333,10,8,80,16,13,81.25
,24,13,5,38.46153846,6,4,66.66666667,19,9,47.36842105
Lanark,,,,,,,,,,
,17,217,122,56.22119816,226,112,49.55752212,443,234,52.82167043
,18,171,76,44.44444444,223,98,43.94618834,394,174,44.16243655
,19,72,27,37.5,109,36,33.02752294,181,63,34.80662983
,20,48,24,50,57,20,35.0877193,105,44,41.9047619
,21,28,19,67.85714286,42,18,42.85714286,70,37,52.85714286
,22,19,13,68.42105263,40,15,37.5,59,28,47.45762712
,23,19,11,57.89473684,34,12,35.29411765,53,23,43.39622642
,24,11,5,45.45454545,19,8,42.10526316,30,13,43.33333333
,25,8,6,75,21,12,57.14285714,29,18,62.06896552
Launceston,,,,,,,,,,
,17,559,341,61.00178891,497,273,54.92957746,1056,614,58.14393939
,18,234,115,49.14529915,281,139,49.46619217,515,254,49.32038835
,19,94,41,43.61702128,113,52,46.01769912,207,93,44.92753623
,20,53,25,47.16981132,61,33,54.09836066,114,58,50.87719298
,21,39,19,48.71794872,43,17,39.53488372,82,36,43.90243902
,22,39,21,53.84615385,49,23,46.93877551,88,44,50
,23,25,12,48,49,23,46.93877551,74,35,47.2972973
,24,25,12,48,22,10,45.45454545,47,22,46.80851064
,25,21,9,42.85714286,27,10,37.03703704,48,19,39.58333333
Leeds,,,,,,,,,,
,17,519,207,39.88439306,306,89,29.08496732,825,296,35.87878788
,18,554,198,35.7400722,565,189,33.45132743,1119,387,34.5844504
,19,374,107,28.60962567,337,99,29.3768546,711,206,28.97327707
,20,266,102,38.34586466,303,90,29.7029703,569,192,33.74340949
,21,270,92,34.07407407,272,82,30.14705882,542,174,32.10332103
,22,204,74,36.2745098,239,85,35.56485356,443,159,35.89164786
,23,232,91,39.22413793,269,86,31.97026022,501,177,35.32934132
,24,230,81,35.2173913,240,64,26.66666667,470,145,30.85106383
,25,227,78,34.36123348,174,46,26.43678161,401,124,30.92269327
Leicester (Gipsy Lane),,,,,,,,,,
,17,579,313,54.05872193,334,147,44.01197605,913,460,50.38335159
,18,605,289,47.76859504,627,227,36.20414673,1232,516,41.88311688
,19,319,155,48.58934169,409,160,39.1198044,728,315,43.26923077
,20,208,93,44.71153846,322,122,37.88819876,530,215,40.56603774
,21,194,90,46.39175258,229,82,35.80786026,423,172,40.66193853
,22,178,82,46.06741573,226,89,39.38053097,404,171,42.32673267
,23,168,79,47.02380952,187,62,33.15508021,355,141,39.71830986
,24,138,67,48.55072464,170,63,37.05882353,308,130,42.20779221
,25,136,66,48.52941176,189,66,34.92063492,325,132,40.61538462
Leicester (Wigston),,,,,,,,,,
,17,796,431,54.14572864,680,323,47.5,1476,754,51.08401084
,18,599,280,46.74457429,641,263,41.02964119,1240,543,43.79032258
,19,267,112,41.94756554,359,136,37.88300836,626,248,39.61661342
,20,219,101,46.11872146,278,102,36.69064748,497,203,40.84507042
,21,159,75,47.16981132,208,72,34.61538462,367,147,40.05449591
,22,181,79,43.64640884,202,58,28.71287129,383,137,35.77023499
,23,131,61,46.5648855,170,62,36.47058824,301,123,40.86378738
,24,102,51,50,144,56,38.88888889,246,107,43.49593496
,25,116,50,43.10344828,142,43,30.28169014,258,93,36.04651163
Leighton Buzzard,,,,,,,,,,
,17,898,502,55.90200445,878,472,53.75854214,1776,974,54.84234234
,18,395,218,55.18987342,409,207,50.61124694,804,425,52.86069652
,19,195,94,48.20512821,191,95,49.7382199,386,189,48.96373057
,20,141,62,43.97163121,92,41,44.56521739,233,103,44.20600858
,21,125,67,53.6,99,51,51.51515152,224,118,52.67857143
,22,96,56,58.33333333,89,44,49.43820225,185,100,54.05405405
,23,53,33,62.26415094,66,32,48.48484848,119,65,54.62184874
,24,68,33,48.52941176,51,19,37.25490196,119,52,43.69747899
,25,65,30,46.15384615,70,28,40,135,58,42.96296296
Lerwick,,,,,,,,,,
,17,96,65,67.70833333,60,42,70,156,107,68.58974359
,18,33,22,66.66666667,35,26,74.28571429,68,48,70.58823529
,19,16,13,81.25,12,9,75,28,22,78.57142857
,20,6,4,66.66666667,7,7,100,13,11,84.61538462
,21,11,8,72.72727273,10,8,80,21,16,76.19047619
,22,7,3,42.85714286,9,6,66.66666667,16,9,56.25
Letchworth,,,,,,,,,,
,17,670,411,61.34328358,682,392,57.47800587,1352,803,59.39349112
,18,410,201,49.02439024,419,199,47.49403341,829,400,48.2509047
,19,174,88,50.57471264,190,81,42.63157895,364,169,46.42857143
,20,94,53,56.38297872,100,49,49,194,102,52.57731959
,21,80,47,58.75,85,34,40,165,81,49.09090909
,22,86,44,51.1627907,79,30,37.97468354,165,74,44.84848485
,23,49,22,44.89795918,78,39,50,127,61,48.03149606
,24,64,37,57.8125,78,38,48.71794872,142,75,52.81690141
,25,53,31,58.49056604,58,24,41.37931034,111,55,49.54954955
Lichfield,,,,,,,,,,
,17,1081,594,54.94912118,872,476,54.58715596,1953,1070,54.7875064
,18,660,349,52.87878788,797,379,47.55332497,1457,728,49.96568291
,19,313,133,42.49201278,364,167,45.87912088,677,300,44.31314623
,20,190,91,47.89473684,253,107,42.29249012,443,198,44.69525959
,21,166,87,52.40963855,201,90,44.7761194,367,177,48.22888283
,22,123,71,57.72357724,160,84,52.5,283,155,54.77031802
,23,96,48,50,138,68,49.27536232,234,116,49.57264957
,24,92,46,50,104,46,44.23076923,196,92,46.93877551
,25,77,39,50.64935065,98,42,42.85714286,175,81,46.28571429
Llandrindod Wells,,,,,,,,,,
,17,144,110,76.38888889,140,101,72.14285714,284,211,74.29577465
,18,65,42,64.61538462,73,46,63.01369863,138,88,63.76811594
,19,12,9,75,30,17,56.66666667,42,26,61.9047619
,20,8,7,87.5,20,9,45,28,16,57.14285714
,21,11,8,72.72727273,6,4,66.66666667,17,12,70.58823529
,22,13,9,69.23076923,12,10,83.33333333,25,19,76
,23,8,7,87.5,8,3,37.5,16,10,62.5
,24,9,5,55.55555556,6,4,66.66666667,15,9,60
Llanelli,,,,,,,,,,
,17,496,305,61.49193548,335,185,55.2238806,831,490,58.96510229
,18,260,136,52.30769231,276,141,51.08695652,536,277,51.67910448
,19,105,63,60,103,44,42.7184466,208,107,51.44230769
,20,96,47,48.95833333,85,46,54.11764706,181,93,51.38121547
,21,74,35,47.2972973,82,32,39.02439024,156,67,42.94871795
,22,49,28,57.14285714,65,23,35.38461538,114,51,44.73684211
,23,37,20,54.05405405,62,27,43.5483871,99,47,47.47474747
,24,27,21,77.77777778,37,16,43.24324324,64,37,57.8125
,25,20,10,50,41,21,51.2195122,61,31,50.81967213
Lochgilphead,,,,,,,,,,
,17,37,28,75.67567568,41,26,63.41463415,78,54,69.23076923
,19,14,8,57.14285714,6,4,66.66666667,20,12,60
Longbenton,,,,,,,,,,
,17,667,298,44.67766117,472,209,44.27966102,1139,507,44.51273047
,18,480,205,42.70833333,457,165,36.10503282,937,370,39.48772679
,19,214,91,42.52336449,276,97,35.14492754,490,188,38.36734694
,20,193,83,43.00518135,231,89,38.52813853,424,172,40.56603774
,21,194,78,40.20618557,235,87,37.0212766,429,165,38.46153846
,22,183,94,51.36612022,177,73,41.24293785,360,167,46.38888889
,23,171,71,41.52046784,227,82,36.12334802,398,153,38.44221106
,24,120,51,42.5,205,62,30.24390244,325,113,34.76923077
,25,112,44,39.28571429,149,56,37.58389262,261,100,38.31417625
Loughborough,,,,,,,,,,
,17,810,402,49.62962963,569,254,44.6397188,1379,656,47.57070341
,18,490,229,46.73469388,587,255,43.44122658,1077,484,44.93964717
,19,216,97,44.90740741,277,116,41.87725632,493,213,43.20486815
,20,193,87,45.07772021,183,81,44.26229508,376,168,44.68085106
,21,129,65,50.3875969,160,61,38.125,289,126,43.59861592
,22,118,66,55.93220339,118,60,50.84745763,236,126,53.38983051
,23,115,49,42.60869565,91,40,43.95604396,206,89,43.2038835
,24,74,33,44.59459459,97,32,32.98969072,171,65,38.01169591
,25,74,30,40.54054054,88,31,35.22727273,162,61,37.65432099
Loughton,,,,,,,,,,
,17,823,370,44.95747266,576,254,44.09722222,1399,624,44.60328806
,18,459,171,37.25490196,505,173,34.25742574,964,344,35.6846473
,19,236,88,37.28813559,269,92,34.20074349,505,180,35.64356436
,20,163,55,33.74233129,152,48,31.57894737,315,103,32.6984127
,21,131,57,43.51145038,121,41,33.88429752,252,98,38.88888889
,22,120,39,32.5,104,40,38.46153846,224,79,35.26785714
,23,98,41,41.83673469,92,27,29.34782609,190,68,35.78947368
,24,95,41,43.15789474,82,24,29.26829268,177,65,36.72316384
,25,126,46,36.50793651,89,26,29.21348315,215,72,33.48837209
Lower Gornal,,,,,,,,,,
,17,754,390,51.72413793,478,250,52.30125523,1232,640,51.94805195
,18,676,318,47.04142012,711,327,45.99156118,1387,645,46.50324441
,19,371,161,43.39622642,390,170,43.58974359,761,331,43.49540079
,20,255,114,44.70588235,259,90,34.74903475,514,204,39.68871595
,21,191,92,48.16753927,236,81,34.3220339,427,173,40.51522248
,22,145,62,42.75862069,209,95,45.45454545,354,157,44.35028249
,23,134,64,47.76119403,147,66,44.89795918,281,130,46.2633452
,24,101,54,53.46534653,152,54,35.52631579,253,108,42.68774704
,25,71,28,39.43661972,161,59,36.64596273,232,87,37.5
Lowestoft,,,,,,,,,,
,17,912,552,60.52631579,723,366,50.62240664,1635,918,56.14678899
,18,518,277,53.47490347,569,258,45.3427065,1087,535,49.21803128
,19,225,112,49.77777778,261,121,46.36015326,486,233,47.94238683
,20,137,77,56.20437956,159,69,43.39622642,296,146,49.32432432
,21,131,67,51.14503817,114,43,37.71929825,245,110,44.89795918
,22,88,43,48.86363636,112,53,47.32142857,200,96,48
,23,69,40,57.97101449,108,54,50,177,94,53.10734463
,24,76,43,56.57894737,86,34,39.53488372,162,77,47.5308642
,25,56,29,51.78571429,78,39,50,134,68,50.74626866
Ludlow,,,,,,,,,,
,17,264,169,64.01515152,202,127,62.87128713,466,296,63.5193133
,18,130,71,54.61538462,153,77,50.32679739,283,148,52.29681979
,19,54,24,44.44444444,42,22,52.38095238,96,46,47.91666667
,20,25,10,40,35,16,45.71428571,60,26,43.33333333
,21,19,9,47.36842105,20,14,70,39,23,58.97435897
,22,23,11,47.82608696,32,17,53.125,55,28,50.90909091
,23,15,9,60,12,6,50,27,15,55.55555556
,24,8,6,75,25,11,44,33,17,51.51515152
,25,7,5,71.42857143,14,6,42.85714286,21,11,52.38095238
Luton,,,,,,,,,,
,17,891,495,55.55555556,579,317,54.74956822,1470,812,55.23809524
,18,630,295,46.82539683,645,288,44.65116279,1275,583,45.7254902
,19,395,183,46.32911392,449,169,37.63919822,844,352,41.70616114
,20,325,145,44.61538462,332,144,43.37349398,657,289,43.98782344
,21,287,137,47.73519164,264,112,42.42424242,551,249,45.19056261
,22,233,115,49.35622318,238,100,42.01680672,471,215,45.64755839
,23,179,81,45.25139665,197,84,42.63959391,376,165,43.88297872
,24,233,107,45.92274678,199,80,40.20100503,432,187,43.28703704
,25,171,82,47.95321637,207,77,37.19806763,378,159,42.06349206
Macclesfield,,,,,,,,,,
,17,644,326,50.62111801,496,233,46.97580645,1140,559,49.03508772
,18,308,126,40.90909091,279,119,42.65232975,587,245,41.73764906
